,Date,Text,Location,Person,Organization,siren
1220,20.03.2024 21:41:06 UTC+03:00,"IDF: Throughout the day, a number of launches were identified toward the areas of Har Dov, Yir'on, Misgav Am, and Margaliot in northern Israel. In response, the IDF struck the sources of the fire.A short while ago, IAF fighter jets struck a Hezbollah military compound in the area of Houla, and observation posts in the areas of Kfarkela and Yaroun.Earlier today, the IDF struck a Hezbollah military compound in the area of Qantara in which a terrorist was located, as well as an additional Hezbollah military compound in the area of Ghandouriyeh.Attached is video footage of the strikes:https://bit.ly/492A2Cv","['Har Dov', ""Yir ' on"", 'Misgav Am', 'Margaliot', 'northern Israel', 'Houla', 'Kfarkela', 'Yaroun', 'Qantara', 'Ghandouriyeh']",[],"['IDF', 'IDF', 'IAF', 'Hezbollah', 'IDF', 'Hezbollah', 'Hezbollah']",0
1221,20.03.2024 22:31:18 UTC+03:00,"IDF:Locating terrorist funds and facilitating the entry of humanitarian aid; IDF operations continue at the Shifa HospitalThe 401st Brigade combat team together with Shayetet 13, soldiers of the Duvdevan Unit and ISA forces under the command of the 162nd Division continue operations at the Shifa Hospital. As part of the searches at the hospital, the forces located 11 million shekels in USD and Jordanian Dinars that were earmarked for terrorism.During the operation, approximately 3,700 Gazans passed through the checkpoint near the hospital and from there moved south, of which over 300 suspects were apprehended. Among them are dozens of senior terrorists and those with key positions.Last night, IDF forces and the Coordination and Liaison Administration to Gaza in COGAT coordinated and supplied a fuel truck and a humanitarian aid truck to the civilian population, which included about 1,800 liters of water and food totaling approximately 3.8 tons.Attached is footage of the humanitarian aid being brought to the Shifa Hospital:https://bit.ly/4ao3uDY","['Gaza', 'Gaza']",[],"['IDF', 'IDF', 'Shifa Hospital', '401st Brigade', 'Shayetet 13', 'Duvdevan Unit', 'ISA', '162nd Division', 'Shifa Hospital', 'IDF', 'the Coordination and Liaison Administration', 'COGAT', 'Shifa Hospital']",0
1222,21.03.2024 01:17:26 UTC+03:00,"IDF: Security forces are conducting a counterterrorism operation in Nur Shams. During the operation, an aircraft struck two terrorists who posed an immediate threat to the forces. Details to follow.",['Nur Shams'],[],['IDF'],0
1223,21.03.2024 09:36:53 UTC+03:00,"IDF:The IDF and ISA are continuing to conduct precise operational activity in the Shifa hospital, eliminating dozens of terrorists over the past day during exchanges of fireThe IDF and ISA are continuing to conduct precise operational activity in the Shifa hospital area while preventing harm to civilians, patients, medical teams, and medical equipment.Over the past day, more than 50 terrorists were eliminated during exchanges of fire, and terrorist infrastructure and weapons storage facilities were located. Since the start of the operation, over 140 terrorists have been eliminated in the area of the hospital.In addition, IDF troops are continuing to operate in central Gaza, eliminating approximately 20 terrorists over the past day.Furthermore, two terrorists were identified observing a tank located near the troops, after which they were eliminated during a precise airstrike.Furthermore, IDF troops are operating in the area of Al-Qarara in northern Khan Yunis. The troops eliminated terrorists that approached them, destroyed dozens of terrorist infrastructure, and identified and struck a launch pit in the area.The operational activity in Al-Qarara began with a series of IAF strikes in the area and is currently ongoing with IAF support. During the operation, several terrorists were eliminated and terror targets were destroyed.Attached is video footage of the IDF strikes in the Gaza Strip:https://bit.ly/4akFx0hAttached are photos of the IDF troops' operational activity in the Gaza Strip:https://IDFANC.activetrail.biz/ANC2103202302857","['central Gaza', 'Al - Qarara', 'Khan Yunis', 'Al - Qarara', 'Gaza Strip', 'Gaza Strip']",[],"['IDF', 'IDF', 'ISA', 'Shifa hospital', 'IDF', 'ISA', 'Shifa hospital', 'IDF', 'IDF', 'IAF', 'IAF', 'IDF', 'IDF']",0
1224,21.03.2024 13:33:36 UTC+03:00,"IDF: A short while ago, during operational activity, IDF soldiers fired shots toward a Palestinian who aroused their suspicion at the El'azar Junction. A hit was identified and he was later pronounced dead.Immediately after the report was received about the severe incident, the Military Advocate General’s Corps ordered the Military Police to open an investigation.","[""El ' azar Junction""]",[],"['IDF', 'IDF', 'Military Advocate General ’ s Corps', 'Military Police']",0
1225,21.03.2024 14:01:02 UTC+03:00,"IDF:Identifying an Armed Terrorist in a Building Using an IDF Drone: Commando Brigade Soldiers Operated in Dozens of Terrorist Infrastructures in the Hamad AreaDirected by IDF intelligence and the ISA, the Commando Brigade’s troops executed targeted raids on approximately 100 structures in the Hamad area of Khan Yunis, locating several weapons and eliminating dozens of terrorists.During the operation, the soldiers encountered armed terrorists who barricaded themselves on various floors of the buildings in the area and eliminated them in close-quarters combat. In one particular instance, a terrorist was identified using an IDF drone. The terrorist was eliminated.The soldiers also apprehended dozens of terrorists who surrendered themselves and transferred them for further investigation.The operation was carried out in close cooperation with the Israeli Air Force, which struck terror targets in preparation for the maneuver in support of the ground forces.Attached is footage of the identification of the armed terrorist using an IDF drone:https://bit.ly/496kVbpAttached is body camera footage from the Egoz Unit’s activity in the Hamad area:https://bit.ly/3xdyLv1","['Hamad', 'Hamad', 'Khan Yunis', 'Hamad']",[],"['IDF', 'Commando Brigade', 'IDF', 'ISA', 'Commando Brigade', 'ID', 'Israeli Air Force', 'Egoz Unit']",0
1226,21.03.2024 14:17:53 UTC+03:00,"IDF: Overnight, a launch was identified crossing from Lebanon toward Yiftah. The IDF struck the sources of the fire.A short while ago, IDF fighter jets struck a Hezbollah military compound in the area of Kfarkela. In addition, yesterday night (Wednesday), an additional Hezbollah military compound was struck in the area of Dhayra.Attached is a related video:https://bit.ly/3TLTlf5","['Lebanon', 'Yiftah', 'Kfarkela', 'Dhayra']",[],"['IDF', 'IDF', 'IDF', 'Hezbollah', 'Hezbollah']",0
1227,21.03.2024 17:32:33 UTC+03:00,IDF: Sirens sounded in northern Israel.,['northern Israel'],[],[],1
1228,21.03.2024 18:35:03 UTC+03:00,IDF: Sirens sounded in northern Israel.,['northern Israel'],[],[],1
1229,21.03.2024 18:39:11 UTC+03:00,"IDF: A short while ago, the IDF Aerial Defense Array successfully intercepted an aerial target suspected of approaching Israeli territory from the area of the Red Sea.The target did not cross into Israeli territory and the incident has concluded.","['Israeli', 'Red Sea']",[],"['IDF', 'IDF Aerial Defense Array']",0
1230,21.03.2024 18:42:34 UTC+03:00,"Joint IDF and ISA announcement:Senior Hamas Officials Apprehended, Over 140 Terrorists Eliminated in Close-Quarters Encounters and Islamic Jihad Operatives Surrendered Themselves: The IDF and ISA Continue Searches in the Shifa HospitalThis week, troops under the command of the 162nd Division led the special operation at the Shifa Hospital. The division is operating in northern and central Gaza, significantly reducing Hamas’ terrorist capabilities.Approximately 600 terrorists have been apprehended thus far, and more than 140 terrorists have been eliminated in encounters. Several weapons and intelligence documents that contribute to the ongoing combat were discovered during searches in the hospital.The Islamic Jihad operatives in the hospital complex surrendered themselves to the troops, among them senior officials who were transferred to the ISA for further investigation, including:Huasem Salama, responsible for intelligence and Head of the Observations Array in the Gaza Brigade, and his brother, Wissam Salama, in charge of combat propaganda in the Islamic Jihad’s Gaza Division.Moreover, among those arrested are three senior officials from Hamas’ West Bank headquarters who direct terrorist activity from Judea and Samaria and were also transferred to the ISA for further investigation: Omar Azida, head of the Nablus Committee responsible for Hamas terrorist activity in the area, Mahmoud Kwasma, who planned and financed the kidnapping and murder of three Israeli teenagers in 2014 and Hamdallah Hassan Ali, who promoted terrorist activity in Judea and Samaria in recent years.The fighting in the area of the hospital continues with significant engagements with the enemy and exchanges of fire. The forces are continuing to operate in and to search the area, locating weapons and apprehending terrorists in close-quarter encounters.Attached is an infographic showing some of the senior terror operatives located by IDF soldiers in the area of ​​the hospital:https://IDFANC.activetrail.biz/ANC21032024483Attached is footage from the activity of the 162nd Division and of the Commanding Officer of the 162nd Division, BG Itzik Cohen, in a conversation with his commanders:https://bit.ly/3xcESjbAttached is footage from the joint situational assessment of the Commanding Officer of the 162nd Division with the Commanding Officer of Shayetet 13:https://bit.ly/4aljHd3","['northern and central Gaza', 'Gaza', 'West', 'Judea', 'Samaria', 'Judea', 'Samaria']","['Huasem Salama', 'Wissam Salama', 'Omar Azida', 'Mahmoud Kwasma', 'Hamdallah Hassan Ali', 'Itzik Cohen']","['IDF', 'ISA', 'Hamas', 'Islamic Jihad', 'IDF', 'ISA', 'Shifa Hospital', '162nd Division', 'Shifa Hospital', 'Hamas', 'Islamic Jihad', 'ISA', 'Islamic Jihad s Gaza Division', 'Hamas', 'ISA', 'Nablus', 'Hamas', 'IDF', '162nd Division', '162nd Division', '162nd Division']",0
1231,21.03.2024 19:30:48 UTC+03:00,"IDF: Over the past hours, a number of launches were identified crossing from Lebanon toward various areas in northern Israel. The IDF struck the sources of the fire.In addition, a short while ago, an IDF helicopter struck a terrorist cell in the area of Tayr Harfa. Furthermore, IDF fighter jets struck three terrorist infrastructure in the areas of Yaroun, Yarine, and Ayta ash Shab, as well as three military compounds in the area of Meiss El Jabal and Houla.","['Lebanon', 'northern Israel', 'Tayr Harfa', 'Yaroun', 'Yarine', 'Ayta ash Shab', 'Meiss El Jabal', 'Houla']",[],"['IDF', 'IDF', 'IDF', 'IDF']",0
1232,21.03.2024 20:20:23 UTC+03:00,IDF: Sirens sounded in northern Israel.,['northern Israel'],[],[],1
1233,21.03.2024 20:58:45 UTC+03:00,"IDF: Sirens sounded in Ramot Naftali, northern Israel.",['northern Israel'],['Ramot Naftali'],[],1
1234,21.03.2024 22:34:50 UTC+03:00,"Joint IDF and ISA announcement:Following the update by IDF Spokesperson, Rear Admiral Daniel Hagari, please find attached an image of some of the 358 terrorists apprehended by the IDF and ISA in the Shifa Hospital:https://idfanc.activetrail.biz/ANC2103240000Additionally, attached are the pictures and names of six terrorists presented in the IDF Spokesperson's statement:https://idfanc.activetrail.biz/ANC2103240505",[],['Daniel Hagari'],"['IDF', 'ISA', 'IDF', 'IDF', 'ISA', 'Shifa Hospital', 'IDF']",0
1235,22.03.2024 00:54:14 UTC+03:00,"IDF: IDF Spokesperson, Rear Admiral Daniel Hagari:""This is the operation with the largest aggregation of terrorists we have apprehended since the beginning of the war.""Please find attached the translation of a briefing by the IDF Spokesperson, Rear Admiral Daniel Hagari:https://www.idf.il/187364",[],"['Daniel Hagari', 'Daniel Hagari']","['IDF', 'IDF', 'IDF']",0
1236,22.03.2024 08:49:52 UTC+03:00,"IDF: Sirens sounded in Manara, northern Israel.","['Manara', 'northern Israel']",[],[],1
1237,22.03.2024 09:25:51 UTC+03:00,"IDF:The IDF and ISA are continuing to conduct precise operational activity in the Shifa Hospital; in response to the launch that was carried out toward the area of Be'eri yesterday (Thursday), IDF fighter jets struck an operational tunnel shaft and a military compoundThe IDF and ISA are continuing to conduct precise operational activity in the Shifa Hospital area while preventing harm to civilians, patients, medical teams, and medical equipment.Thus far, the forces eliminated more than 150 terrorists in the area of the hospital, apprehended hundreds of suspects and located weapons and terror infrastructure.Yesterday (Thursday), a launch was identified from central Gaza toward the area of Be'eri and was intercepted. In response to the launch, IDF fighter jets struck an operational tunnel shaft and a military compound in the area.In cooperation with the IAF, IDF operations are continuing in the area of Al-Qarara in northern Khan Yunis. IDF troops eliminated a number of terrorists in close-quarters encounters. Additionally, IDF troops in cooperation with IAF struck terror infrastructure, including two compounds containing tunnel shafts and two booby-trapped compounds.Troops of the Givati Brigade identified five terrorists who posed a threat to IDF troops and eliminated them in a close-quarters encounter.Troops of the Nahal Brigade are continuing to operate in central Gaza. Over the past few days, the troops eliminated a number of terrorists. During one of the activities, the troops identified two terrorists in their area and eliminated them via sniper fire. During an additional strike, a terrorist was identified launching a mortar shell at IDF troops, who responded with artillery fire toward the location of the launch.Throughout the day, IAF fighter jets struck approximately 40 targets and assisted the activities of IDF ground troops. Among the targets struck were launching pits and military compounds.Attached is a video of the strikes in the Gaza Strip:https://bit.ly/4cvbIwbAttached are photos of the IDF activity in the Gaza Strip:https://idfanc.activetrail.biz/ANC2203240505","[""Be ' eri"", 'central Gaza', ""Be ' eri"", 'Al - Qarara', 'Khan Yunis', 'central Gaza', 'Gaza Strip', 'Gaza Strip']",[],"['IDF', 'IDF', 'ISA', 'Shifa Hospital', 'IDF', 'IDF', 'ISA', 'Shifa Hospital', 'IDF', 'IAF', 'IDF', 'IDF', 'IDF', 'IAF', 'Givati Brigade', 'IDF', 'Nahal Brigade', 'IDF', 'IAF', 'IDF', 'IDF']",0
1238,22.03.2024 10:25:10 UTC+03:00,"IDF: This morning (Friday), a terrorist opened fire at an Israeli vehicle adjacent to the Talmon-Dolev Junction. No injuries were reported and damage was caused to the vehicle. A short while ago, an exchange of fire was instigated with the terrorist. As part of the pursuit after the terrorist, a fighter jet and UAV were scrambled to the scene. The exchanges of fire are still ongoing.Attached are photos of the IDF activity in the area:https://idfanc.activetrail.biz/ANC220324080","['Talmon', 'Dolev Junction']",[],"['IDF', 'ID']",0
1239,22.03.2024 12:00:05 UTC+03:00,IDF: Sirens sounded in northern Israel.,['northern Israel'],[],[],1
1240,22.03.2024 15:11:28 UTC+03:00,IDF: Sirens sounded in northern Israel.,['northern Israel'],[],[],1
1241,22.03.2024 15:31:42 UTC+03:00,IDF: Sirens sounded in northern Israel.,['northern Israel'],[],[],1
1242,22.03.2024 16:09:15 UTC+03:00,"IDF: This morning, a terrorist opened fire at an Israeli vehicle adjacent to the Talmon-Dolev Junction. IDF soldiers, supported by a helicopter and a UAV, pursued the terrorist and engaged in fire.An IDF helicopter then struck the terrorist and eliminated him near the junction.Attached is a related video:https://bit.ly/3x33zi1Attached are photos of the IDF activity in the area:https://IDFANC.activetrail.biz/anc2203202468545421",['Talmon - Dolev Junction'],[],"['IDF', 'IDF', 'IDF', 'ID']",0
1243,22.03.2024 17:22:34 UTC+03:00,"IDF:IDF Statement on Humanitarian Aid Entering the Gaza StripYesterday (Thursday), seven trucks carrying humanitarian aid entered the northern Gaza Strip through a gate in the security fence.The entrance of the trucks was facilitated by the Coordination and Liaison Administration to Gaza of COGAT and was secured by IDF soldiers. The trucks underwent a meticulous security inspection by Israeli security authorities at the Kerem Shalom Crossing and contain aid from the World Food Program (WFP).The IDF will continue to allow and facilitate the entrance of humanitarian aid into the Gaza Strip by land, air, and sea in accordance with international law.Attached is footage of the humanitarian aid entering the Gaza Strip:https://bit.ly/3vmZKUsAttached is a link to a statement by the IDF International Spokesperson, Lt. Col. Richard Hecht:https://bit.ly/3PyXArF","['Gaza Strip', 'northern Gaza Strip', 'Gaza', 'Kerem Shalom Crossing', 'Gaza Strip', 'Gaza Strip']",['Richard Hecht'],"['IDF', 'Coordination and Liaison Administration', 'CO', 'IDF', 'World Food Program', 'WFP', 'IDF', 'IDF']",0
1244,22.03.2024 17:38:45 UTC+03:00,"IDF: Following the alerts concerning a hostile aerial infiltration in the western Galilee in northern Israel, the IDF Aerial Defense Array successfully intercepted a suspicious aerial target that crossed from Lebanon.Furthermore, throughout the day, several launches were identified crossing from Lebanon toward the area of Metula in northern Israel. The IDF struck the sources of the fire.A short while ago, IDF fighter jets struck a Hezbollah military compound in the area of Ayta ash Shab in southern Lebanon.","['the western Galilee', 'northern Israel', 'Lebanon', 'Lebanon', 'Metula', 'northern Israel', 'Ayta ash Shab', 'southern Lebanon']",[],"['IDF', 'IDF Aerial Defense Array', 'IDF', 'IDF', 'Hezbollah']",0
1245,22.03.2024 18:45:44 UTC+03:00,"IDF: The footage circulating on social media in recent days shows a strike in Khan Yunis that took place at the beginning of February.The area shown in the video is an active combat zone in Khan Younis that underwent significant civilian evacuation. Furthermore, IDF troops have experienced many encounters with terrorists in that area, who move throughout the area disguised in civilian clothing, accessing weaponry hidden within civilian infrastructure.The aforementioned incident has been transferred for examination to the General Staff’s Fact Finding and Mechanism, an independent body responsible for the examination of exceptional incidents that occur during the war.","['Khan Yunis', 'Khan Younis']",[],"['IDF', 'IDF', 'General Staff']",0
1246,22.03.2024 20:11:35 UTC+03:00,IDF: Sirens sounded in northern Israel.,['northern Israel'],[],[],1
1247,22.03.2024 21:12:00 UTC+03:00,"IDF: A short while ago, IDF fighter jets struck Hezbollah military compounds in the areas of Khiam and Ayta ash Shab in Lebanon.The IDF also struck a military compound belonging to the terrorist organization in the area of Taybeh in Lebanon.Attached is a video of the strikes:https://bit.ly/43sYagw","['Khiam', 'Ayta ash Shab', 'Lebanon', 'Taybeh', 'Lebanon']",[],"['IDF', 'IDF', 'Hezbollah', 'IDF']",0
1248,23.03.2024 00:04:19 UTC+03:00,"IDF: A short while ago, two suspects armed with an AK-47 were apprehended by an Israeli security individual in the area of the community of Fatsa'el.The suspects were apprehended without resistance and were transferred to the security forces for further questioning. No injuries were reported.Attached is a photo of the weapon:https://IDFANC.activetrail.biz/anc2204202468544561","[""Fatsa ' el""]",[],[],0
1249,23.03.2024 10:15:23 UTC+03:00,"IDF:The IDF and ISA are continuing to conduct precise operational activity in the Shifa Hospital; dozens of terrorists were eliminated over the past day in ground combat and aerial strikes in the Gaza StripThe IDF and ISA are continuing to conduct precise operational activity in the Shifa Hospital area while preventing harm to civilians, patients, medical teams, and medical equipment.Thus far, the forces eliminated more than 170 terrorists in the area of the hospital, questioned over 800 suspects, and located numerous weapons and terror infrastructure.Over the past day, IAF fighter jets struck approximately 35 terror targets throughout the Gaza Strip, including operational command centers, military posts, infrastructure belonging to terror organizations, as well as on targets which assist operations of IDF ground troops.Troops of the Nahal Brigade are continuing to operate in central Gaza. Over the past day, the troops eliminated approximately 15 terrorists. During one of the activities, the troops identified several terrorist cells barricaded inside a compound and eliminated them by precise sniper fire, a precise missile strike, and a helicopter strike.In a separate incident, two terrorists that were identified in the area were eliminated by a precise missile strike.Furthermore, IDF troops are operating in the area of Al-Qarara in northern Khan Yunis. Over the past day, the IAF eliminated two terrorists that approached the soldiers. A Hamas military compound was also struck.Attached is a video of IDF strikes:https://bit.ly/4amV2VFAttached are photos of IDF operational activity in the Gaza Strip:https://IDFANC.activetrail.biz/anc23032024685446512451","['Gaza Strip', 'Gaza Strip', 'central Gaza', 'Al - Qarara', 'Khan Yunis', 'Gaza Strip']",[],"['IDF', 'IDF', 'ISA', 'Shifa Hospital', 'IDF', 'ISA', 'Shifa Hospital', 'IAF', 'IDF', 'Nahal Brigade', 'IDF', 'IAF', 'Hamas']",0
1250,23.03.2024 12:58:32 UTC+03:00,IDF: Sirens sounded in northern Israel.,['northern Israel'],[],[],1
1251,23.03.2024 13:34:15 UTC+03:00,IDF: Sirens sounded in northern Israel.,['northern Israel'],[],[],1
1252,23.03.2024 16:20:45 UTC+03:00,IDF: Sirens sounded in northern Israel.,['northern Israel'],[],[],1
1253,23.03.2024 17:22:45 UTC+03:00,IDF: Sirens sounded in northern Israel.,['northern Israel'],[],[],1
1254,23.03.2024 18:01:39 UTC+03:00,"IDF:The Commanding Officer of the Southern Command at the Shifa Hospital: “we will finish this operation only when the last terrorist is in our hands”Yesterday (Friday), the Commanding Officer of the Southern Command, MG Yaron Finkelman, conducted a situational assessment at Shifa Hospital in Gaza City, together with the Head of the Intelligence Directorate (J2), MG Aharon Haliva, the Commanding Officer of the 162nd Division, BG Itzik Cohen, and the Commanding Officer of Shayetet 13, Capt. A.The remarks of the Commanding Officer of the Southern Command, MG Yaron Finkelman: ""The operation here in Shifa is significant. A daring, tricky, and most impressive operation so far. It struck hundreds of terrorists, apprehended hundreds of terrorists, and brought in significant operational and intelligence assets. We are continuing with this operation, the leadership of the commanders is excellent, and we will finish this operation only when the last terrorist is in our hands - alive or dead. Great appreciation for the soldiers, great appreciation for the commanders, keep moving forward, do not stop for a moment.""Attached is a related video:https://bit.ly/3TOxKT8Attached are related photos:https://IDFANC.activetrail.biz/ANC3592142","['Gaza City', 'Shifa']","['Yaron Finkelman', 'Aharon Haliva', 'Itzik Cohen', 'Yaron Finkelman']","['IDF', 'Southern Command', 'Shifa Hospital', 'Southern Command', 'Shifa Hospital', 'J2', '162nd Division', 'Shayetet 13', 'Southern Command']",0
1255,23.03.2024 18:33:35 UTC+03:00,"IDF:Establishing a dedicated treatment area for patients and supplying medical equipment and food: the entry and facilitation of humanitarian aid to Shifa HospitalIDF and ISA forces are operating in the area of ​​the Shifa Hospital while avoiding harm to civilians, patients, medical teams and medical equipment.As part of the operation at the hospital, the sick and wounded were evacuated to a designated compound in the hospital in order to prevent harm to them.Yesterday (Friday), IDF soldiers, in coordination with the Coordination and Liaison Administration to Gaza in COGAT, facilitated the entry of trucks full of medical equipment, food, and water into the hospital.The soldiers established a dedicated area into which the medical equipment was brought, and infrastructure was set up enabling advanced treatment and the monitoring of hospitalized patients by the on-site medical team.The medical equipment that was brought into the hospital includes over ten thousand units of medications, hundreds of pain relievers, over a hundred packages of bandages and infusions, and dozens of advanced monitoring devices.In coordination with the IDF and COGAT, about two tons of food and three tons of water were brought in, along with the medical equipment.Attached is footage of the preparations for the entry of humanitarian aid:https://bit.ly/3PzZI2FAttached is footage of the establishing of the humanitarian site at Shifa Hospital:https://bit.ly/4a71XlZAttached is a video of the Commanding Officer of Shayetet 13:https://bit.ly/4ap0JCCAttached is a video of the Divisional Logistics Commander of the 162nd Division:https://bit.ly/3TvuTNJAttached are related photos:https://IDFANC.activetrail.biz/anc230320246845465812","['Gaza', 'CO', 'Sha']",[],"['IDF', 'Shifa HospitalIDF', 'ISA', 'Shifa Hospital', 'IDF Coordination and Liaison Administration', 'IDF', 'COGAT', 'Shifa Hospital', '162nd Division']",0
1256,23.03.2024 19:19:50 UTC+03:00,"IDF: Throughout the day, several launches from Lebanon toward the areas of Har Dov, Margaliot, and Shomera in northern Israel were identified. Furthermore, this afternoon a report was received regarding aircraft parts in two areas in Kfar Blum. No injuries were reported.A short while ago, IDF troops used a drone to identify a terrorist entering a Hezbollah military compound in Kfarkela in southern Lebanon. IDF fighter jets struck the compound.IDF fighter jets also struck Hezbollah military compounds in the areas of Naqoura and Ayta ash Shab. A Hezbollah observation post in the area of Khiam was also struck.Attached is a video of the strikes:https://bit.ly/3TrMiqx","['Lebanon', 'Har Dov', 'Margaliot', 'Shomera', 'northern Israel', 'Kfar Blum', 'Kfarkela', 'southern Lebanon', 'Naqoura', 'Ayta ash Shab', 'Khiam']",[],"['IDF', 'IDF', 'Hezbollah', 'IDF', 'IDF', 'Hezbollah', 'Hezbollah']",0
1257,23.03.2024 19:42:18 UTC+03:00,"IDF: Attached is a link to the IDF website, where further updates on one fallen soldier have been published:https://www.idf.il/59780",[],[],"['ID', 'IDF']",0
1258,23.03.2024 20:55:12 UTC+03:00,"IDF:The Chief of the General Staff at the scene of the terror attack at Parsa JunctionYesterday (Friday), the Chief of the General Staff, LTG Herzi Halevi, arrived at the scene of the terror attack at Parsa Junction in the Ephraim Brigade along with the Commanding Officer of the Judea and Samaria Division, BG Yaakov Dolef, the Commanding Officer of the Ephraim Brigade, COL Netanel Shemaka, and other commanders.Attached is a related video:https://bit.ly/499Vg1eAttached are related photos:https://IDFANC.activetrail.biz/ANC24043","['Parsa Junction', 'Parsa Junction']","['Yaakov Dolef', 'Netanel Shemaka']","['IDF', 'Ephraim Brigade', 'Judea and Samaria Division', 'Ephraim Brigade']",0
1259,24.03.2024 02:06:23 UTC+03:00,"IDF: Sirens sounded in Snir, northern Israel.","['Snir', 'northern Israel']",[],[],1
1260,24.03.2024 02:45:47 UTC+03:00,"IDF: Earlier tonight, IDF fighter jets struck a Hezbollah manufacturing site containing weapons in the area of Baalbek.A short while ago, approximately 50 launches were identified from Lebanon toward northern Israel, a number of launches were intercepted while the rest fell in open areas. Aircraft struck the launchers from which some of the launches were identified toward northern Israel.Attached is a video of the strike:https://bit.ly/3Vxto4e","['Baalbek', 'Lebanon', 'northern Israel', 'northern Israel']",[],"['IDF', 'IDF', 'Hezbollah']",0
1261,24.03.2024 03:41:54 UTC+03:00,"IDF: Sirens sounded in Kibbutz Nir Oz, a community near the Gaza Strip.","['Kibbutz Nir Oz', 'Gaza Strip']",[],[],1
1262,24.03.2024 06:58:19 UTC+03:00,"IDF: Attached is a link to the IDF website, where further updates on one fallen soldier have been published:https://www.idf.il/59780",[],[],"['ID', 'IDF']",0
1263,24.03.2024 10:27:03 UTC+03:00,"IDF:The IDF and ISA are continuing to conduct precise operational activity in the Shifa Hospital; IDF troops located a drone manufacturing lab in central GazaThe IDF and ISA are continuing to conduct precise operational activity in the Shifa Hospital area while preventing harm to civilians, patients, medical teams, and medical equipment. IDF troops apprehended approximately 480 terrorists affiliated with the Hamas and Islamic Jihad terrorist organizations, and have located weapons and terrorist infrastructure in the hospital.Over the past day, IAF fighter jets struck approximately 65 targets in northern and central Gaza, including a terror tunnel used to carry out attacks, military compounds where armed terrorists operated, and additional military infrastructure.In the area of Beit Hanoun, an aircraft struck a military compound which posed a threat to IDF troops operating in the area.In the central Gaza Strip, IDF troops eliminated a number of terrorists over the past day. The troops identified and eliminated two terrorists in their area using sniper fire. The troops also located and conducted a targeted raid on a drone manufacturing laboratory belonging to terrorist organizations. The troops encountered terrorists outside of the compound and eliminated them.In southern Gaza, IDF troops eliminated a number of terrorists by sniper fire. IDF engineering forces located and struck a launching pit and an aircraft struck terrorist infrastructure based on the direction of the troops.In Khan Yunis, IAF aircraft struck terrorist infrastructure that was used as a gathering point for numerous terrorists who were operating in the compound at the time of the strike.Attached are photos of the drone manufacturing lab located by IDF troops:https://IDFANC.activetrail.biz/ANC2403202422Attached are photos of IDF activities in the Gaza Strip:https://IDFANC.activetrail.biz/ANC2403202433Attached is a video of IDF strikes in the Gaza Strip:https://bit.ly/4avj4Ot","['central Gaza', 'northern and central Gaza', 'Beit Hanoun', 'central Gaza Strip', 'southern Gaza', 'Khan Yunis', 'Gaza Strip', 'Gaza Strip']",[],"['IDF', 'IDF', 'ISA', 'Shifa Hospital', 'IDF', 'IDF', 'ISA', 'Shifa Hospital', 'IDF', 'Hamas', 'Islamic Jihad', 'IAF', 'IDF', 'IDF', 'IDF', 'IDF', 'IAF', 'IDF']",0
1264,24.03.2024 10:31:50 UTC+03:00,IDF: Sirens sounded in northern Israel.,['northern Israel'],[],[],1
1265,24.03.2024 12:09:32 UTC+03:00,IDF: Sirens sounded in northern Israel.,['northern Israel'],[],[],1
1266,24.03.2024 13:00:59 UTC+03:00,"IDF:The dismantling of combat infrastructure adjacent to the fence and underground infrastructure; Footage of activities of the combat team of the 7th Brigade and Israeli Air Force strikes in Khan YunisThe 7th Brigade and soldiers from the Kfir Brigade are conducting a series of operations in northern Khan Yunis in the Al-Qarara area.The soldiers identified terror infrastructure and weapons belonging to the Hamas terrorist organization, eliminated terrorists at close range using tank fire, and neutralized threats positioned near the fence. Based on intelligence, an IDF helicopter targeted and destroyed a weapons storage facility and infrastructure located beneath it.During scans of a residential building, soldiers of the Armored Corps located explosive charges, grenades, RPG missiles, and mortar shells. The weapons were found hidden in UNRWA bags.The operation of the 7th Brigade began with aerial strikes and Israeli Air Force aircraft struck several targets and eliminated terrorists who were located in hideouts and close to the forces.Attached is footage from the operations of the 7th Brigade:https://bit.ly/43s0xQuAttached is footage from the dismantling of a weapons storage facility and the underground infrastructure:https://bit.ly/3vqovPJAttached are related photos:https://idfanc.activetrail.biz/ANC19032412Attached are photos of the weapons found by the forces:https://IDFANC.activetrail.biz/ANC21032417","['Khan Yunis', 'Khan Yunis', 'Al - Qarara']",[],"['7th Brigade', 'Israeli Air Force', '7th Brigade', 'Kfir Brigade', 'Hamas', 'Armored Corps', 'UNRWA', '7th Brigade', 'Israeli', '7th Brigade']",0
1267,24.03.2024 13:19:55 UTC+03:00,"Joint IDF and ISA announcement:Overnight, IDF and ISA forces under the command of the 98th Division began an operation in Al Amal, western Khan Yunis, in order to continue dismantling terrorist infrastructure and eliminating terrorist operatives in the area.The activity began with a series of IAF strikes on approximately 40 terror targets, including military compounds, underground tunnels and additional terror infrastructure.IDF troops are encircling the area and continuing to eliminate terrorists in close-quarters encounters.Attached is a video of the aerial strikes:https://bit.ly/3ISIKJ4","['Al Amal', 'western Khan Yunis']",[],"['IDF', 'ISA', 'IDF', 'ISA', '98th Division', 'IAF', 'IDF']",0
